domain,model,horizon,n_origins_x,mae_model,mae_baseline,skill,n_origins_y,dm_stat,p_value,p_value_bh,significant_bh,h_relax,h_strict,h_start,h_end,n_sign_changes
traffic,extratrees,14,105,12.417476681783825,10.919876858150667,-0.1371443875317455,105,-1.7174193516856164,0.0888789681979715,0.3499941176208235,False,72,4,64,67,17
traffic,extratrees,15,105,15.671753502141598,13.72779320987654,-0.1416076322351989,105,-4.477567996964932,1.9405563237429035e-05,0.0026992652757951,True,72,4,64,67,17
traffic,extratrees,16,105,19.70930217939027,18.38518172083648,-0.0720210699387935,105,-0.6730174702551072,0.502428947751598,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,17,105,21.81732976820358,27.320351788863693,0.2014257379695693,105,1.6458900364902025,0.1028053258801295,0.3799327260787398,False,72,4,64,67,17
traffic,extratrees,18,104,21.54729496082621,26.823072153540902,0.1966880289668175,104,2.744824152643634,0.0071445961236678,0.0639253337380803,False,72,4,64,67,17
traffic,extratrees,19,104,16.661438924501425,13.730522168803418,-0.2134599631146752,104,-3.131150735074742,0.0022664882742178,0.0321085838847525,True,72,4,64,67,17
traffic,extratrees,20,104,14.819626755189256,12.18900272181522,-0.2158194639390704,104,-2.1085106331633936,0.0374123665035714,0.2271465109145412,False,72,4,64,67,17
traffic,extratrees,21,104,13.503723767551888,12.514915293040294,-0.079010400898317,104,-0.6099305769091447,0.5432510819089473,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,22,104,13.584594824735449,12.494200562169311,-0.0872720313028827,104,-0.4271433592200543,0.670166496545143,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,23,104,12.5058984025234,10.627130392755392,-0.1767897767631403,104,-1.1845699925798254,0.2389136955809843,0.7663269480899497,False,72,4,64,67,17
traffic,extratrees,24,104,13.680245446682948,11.85423471204721,-0.1540386856673252,104,-0.6584655744753256,0.5117081987359353,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,25,104,13.63340523249898,11.986406504375257,-0.1374055458174674,104,-0.90121876877637,0.3695744951604673,0.9665794488812224,False,72,4,64,67,17
traffic,extratrees,26,104,13.591162304131052,12.501018454924704,-0.0872044028362262,104,-0.5483880963189939,0.5846121102179305,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,27,104,12.992075218762718,13.29209656084656,0.0225714085592479,104,0.1101964702287154,0.9124679876237768,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,28,104,12.728606029965402,12.746190094627591,0.0013795545595701,104,0.0058617275376231,0.9953343830303272,0.9953343830303272,False,72,4,64,67,17
traffic,extratrees,29,104,13.99148221916972,12.632479904354906,-0.1075800100300428,104,-1.0016092845169045,0.3188796164474994,0.8743473354205629,False,72,4,64,67,17
traffic,extratrees,30,104,14.993410955942204,13.36960183913309,-0.1214553085684415,104,-0.6370738250217368,0.5254902415774583,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,31,104,15.863438008750505,14.066228187321936,-0.1277677140947006,104,-1.3051294738407977,0.1947568830620956,0.6648109442243646,False,72,4,64,67,17
traffic,extratrees,32,104,16.88593928062678,15.365454886548635,-0.0989547270357233,104,-0.6772217333089012,0.4997835319072281,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,33,104,16.997006760022387,14.73841257122507,-0.1532454175700675,104,-0.8042738322633061,0.4230912878079769,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,34,104,15.997004477004474,14.426781262718764,-0.1088408554681168,104,-0.4286095617994548,0.6691024156782581,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,35,104,15.07124155474155,14.375001907814408,-0.0484340559668836,104,-0.3524056406892924,0.7252541342392207,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,36,104,15.739933328245828,15.054077635327635,-0.0455594629928495,104,-0.2629324071239776,0.7931279023972211,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,37,104,15.327890987484738,15.164590646621898,-0.0107685294425812,104,-0.0804336109084549,0.9360484733063652,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,38,104,14.604372774216529,14.738683162901914,0.0091127807824414,104,0.0684796123557902,0.9455366135500056,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,39,104,18.575893105158727,18.26606634106634,-0.0169618766464141,104,-0.1135009556206727,0.9098543410778506,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,40,104,21.25805344250657,22.03633527930403,0.0353181156001199,104,0.2984823033820556,0.765936405576952,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,41,104,23.61181990483408,30.44198177401302,0.2243665317154072,104,,,,False,72,4,64,67,17
traffic,extratrees,42,103,24.790737464133446,30.748677569733392,0.1937624826982633,103,2.766065753652052,0.0067365948234332,0.0636233955546473,False,72,4,64,67,17
traffic,extratrees,43,103,18.800195065257405,17.183191747572817,-0.0941037812671208,103,,,,False,72,4,64,67,17
traffic,extratrees,44,103,14.941805895875074,13.836236001952022,-0.0799039488605917,103,-2.010212791484509,0.0470486610220446,0.2423718901135632,False,72,4,64,67,17
traffic,extratrees,45,103,14.547002240971905,13.900599732881284,-0.0465017711834101,103,-0.1577041494355313,0.8750017069909939,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,46,103,15.046740978322289,14.541442890532696,-0.0347488273064406,103,-0.1320972360676902,0.8951676088318785,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,47,103,14.779362677865109,13.622802691734732,-0.0848988282588931,103,-0.3879876535185034,0.6988337105277653,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,48,103,14.941486656906562,15.288506511018644,0.0226980872109371,103,0.1309518451713887,0.896071334178822,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,49,103,14.86800509195048,14.068193930754612,-0.0568524406993986,103,,,,False,72,4,64,67,17
traffic,extratrees,50,103,13.783360096573688,14.344297079673291,0.0391052262780087,103,,,,False,72,4,64,67,17
traffic,extratrees,51,103,13.353449292392256,13.809529909590587,0.0330265128635253,103,0.3929104516538444,0.6952055750622452,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,52,103,13.320858093183334,13.63927768788206,0.0233457813518693,103,0.1552445517183696,0.8769353283888996,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,53,103,14.231865772846351,13.493088303282478,-0.0547522889466418,103,-0.2128948105462181,0.8318339205491039,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,54,103,16.66241018133251,14.757646594236396,-0.1290696029975417,103,-0.3746425663265367,0.708704092734445,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,55,103,16.416085901782502,15.013221734216884,-0.0934419135613195,103,-0.2424632281671408,0.8089081095457491,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,56,103,17.774303924590335,15.860128037191146,-0.1206910740512654,103,-0.387914060278311,0.6988880024896102,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,57,103,17.673700056505883,15.640964195818569,-0.1299623114814587,103,-0.4172504896160718,0.6773721095699776,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,58,103,14.72035219859249,15.36577477269225,0.0420039069716674,103,,,,False,72,4,64,67,17
traffic,extratrees,59,103,13.45023315097344,14.031057045256077,0.0413955906821014,103,,,,False,72,4,64,67,17
traffic,extratrees,60,103,14.372376104433142,14.099655185698872,-0.0193423821464007,103,,,,False,72,4,64,67,17
traffic,extratrees,61,103,16.790564801972568,15.069107335490829,-0.1142375210525812,103,-0.7037377280931383,0.4831995396251471,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,62,103,16.467744368675195,14.848417193198747,-0.1090572250500998,103,,,,False,72,4,64,67,17
traffic,extratrees,63,103,18.39815817794216,17.407677415626445,-0.0568990761183674,103,-0.5757070115417443,0.566081230674587,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,64,103,19.79824482457492,20.91725130990908,0.0534968227304347,103,,,,False,72,4,64,67,17
traffic,extratrees,65,103,23.332310435608974,28.6927174834335,0.1868211698985812,103,0.7825279021452903,0.4357173389506563,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,66,102,24.715868858139963,30.223191915655153,0.1822217545017963,102,3.1690250339627126,0.002024336740555,0.0319288626612366,True,72,4,64,67,17
traffic,extratrees,67,102,17.530120830739705,18.917931385517168,0.0733595299875078,102,,,,False,72,4,64,67,17
traffic,extratrees,68,102,16.48212996031746,14.92542859736487,-0.1042986037417665,102,-0.3546233685896803,0.7236111380035415,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,69,102,15.208701097105507,14.39384596431165,-0.0566113556317209,102,,,,False,72,4,64,67,17
traffic,extratrees,70,102,15.862367575733996,14.489347312999271,-0.0947606702410193,102,,,,False,72,4,64,67,17
traffic,extratrees,71,102,14.284014608621227,14.828260192966075,0.0367032664157738,102,0.0971990918329359,0.9227609109787664,0.9679064236853148,False,72,4,64,67,17
traffic,extratrees,72,102,13.810910390081958,15.287932163606182,0.0966135745317056,102,0.2206669548238724,0.8257972220105647,0.9679064236853148,False,72,4,64,67,17
traffic,knn,1,105,5.103035084404132,3.8643137440161257,-0.3205540291096089,105,-2.100512743373032,0.0381017297962595,0.2068379617511234,False,72,6,64,69,15
traffic,knn,2,105,6.283677563618041,5.316487780297304,-0.1819226946980119,105,-1.4415254530601782,0.1524406814368382,0.4238594557024281,False,72,6,64,69,15
traffic,knn,3,105,6.637560657596372,6.526265432098764,-0.0170534322662105,105,-0.1250715705854894,0.9007083333635131,0.9596331776022476,False,72,6,64,69,15
traffic,knn,4,105,8.022307634164777,7.002453388762913,-0.1456424182756377,105,-0.8964764119558899,0.3720688072334248,0.6953417053214824,False,72,6,64,69,15
traffic,knn,5,105,9.675445578231294,6.897313869992444,-0.4027845855073277,105,-2.0684191605479474,0.041081333697968,0.2128760018894709,False,72,6,64,69,15
traffic,knn,6,105,10.223196963970771,8.389132968002016,-0.2186237842413843,105,-1.1122071807067089,0.2686134399344568,0.5567624027732379,False,72,6,64,69,15
traffic,knn,7,105,10.549272297808011,8.69239417989418,-0.2136210208010192,105,-1.0373000198215736,0.3020018424435486,0.6147894649743669,False,72,6,64,69,15
traffic,knn,8,105,11.405763542454016,9.012471025447216,-0.2655534215032931,105,-1.3695441598474245,0.1737792347072857,0.4312106278497158,False,72,6,64,69,15
traffic,knn,9,105,11.1481171579743,8.96794249181154,-0.243107565436937,105,-1.17549025960495,0.242482698268843,0.5315966846663097,False,72,6,64,69,15
traffic,knn,10,105,12.1338778659612,9.904046674225246,-0.2251434454099425,105,-1.3688443650032494,0.1739972708867274,0.4312106278497158,False,72,6,64,69,15
traffic,knn,11,105,13.372809838750312,10.154884101788864,-0.3168845360228762,105,-4.014555332568894,0.0001126118420602,0.0025675499989734,True,72,6,64,69,15
traffic,knn,12,105,11.59717945326279,10.430003464348705,-0.1119056185267499,105,,,,False,72,6,64,69,15
traffic,knn,13,105,12.331440161249684,10.888853300579491,-0.1324828997919751,105,-1.563119164755139,0.1210624703722387,0.3833644895120893,False,72,6,64,69,15
traffic,knn,14,105,12.446359284454523,10.919876858150667,-0.1397893443426954,105,-1.394468143516455,0.1661479771749088,0.4312106278497158,False,72,6,64,69,15
traffic,knn,15,105,15.282578672209626,13.72779320987654,-0.1132582228303442,105,-1.3794958031640276,0.1707009580032317,0.4312106278497158,False,72,6,64,69,15
traffic,knn,16,105,20.008539808516,18.38518172083648,-0.0882970923175439,105,-0.8499223890814516,0.3973206210226891,0.7305572709126865,False,72,6,64,69,15
traffic,knn,17,105,23.78312918871252,27.320351788863693,0.1294720736939051,105,1.1629308844118822,0.2475189997094271,0.5323993578655603,False,72,6,64,69,15
traffic,knn,18,104,22.31036305708181,26.823072153540902,0.1682398298982085,104,2.3939437662047407,0.0184772863076572,0.1197457107015225,False,72,6,64,69,15
traffic,knn,19,104,17.715228111009363,13.73052216880342,-0.2902078954622307,104,-2.7414030585584706,0.0072142118964788,0.0601900218614924,False,72,6,64,69,15
traffic,knn,20,104,14.62255132020757,12.18900272181522,-0.1996511653932864,104,-1.4112235762713832,0.1611921940063023,0.4312106278497158,False,72,6,64,69,15
traffic,knn,21,104,13.179830204517703,12.514915293040294,-0.0531297971986417,104,-0.4884394121948023,0.6262769208741983,0.8624934619073475,False,72,6,64,69,15
traffic,knn,22,104,13.29901048026048,12.494200562169311,-0.0644146789613748,104,-0.378798925642241,0.7056168847422377,0.8839596138529132,False,72,6,64,69,15
traffic,knn,23,104,12.289415445665444,10.627130392755392,-0.1564189947309997,104,-1.1342240039642202,0.2593334546359758,0.5474817375648378,False,72,6,64,69,15
traffic,knn,24,104,13.264357384513634,11.85423471204721,-0.1189551840941149,104,-0.7932990226703691,0.4294272947712261,0.7464519310824684,False,72,6,64,69,15
traffic,knn,25,104,13.228481824888076,11.986406504375257,-0.1036236606909202,104,-0.6542500926294532,0.5144088811138872,0.7924677357700424,False,72,6,64,69,15
traffic,knn,26,104,14.564973417785918,12.501018454924704,-0.1651029450363008,104,-1.2171821729340857,0.2263163607203484,0.5160013024423944,False,72,6,64,69,15
traffic,knn,27,104,15.328648504273504,13.29209656084656,-0.1532152534481163,104,-0.773723513521482,0.4408665368006441,0.7464519310824684,False,72,6,64,69,15
traffic,knn,28,104,14.21322248931624,12.746190094627591,-0.115095756755345,104,-0.4004054797546069,0.6896871690530746,0.8839596138529132,False,72,6,64,69,15
traffic,knn,29,104,14.52127600986976,12.632479904354906,-0.1495190271281345,104,-0.6333362578217357,0.5279178646786877,0.8024351543116054,False,72,6,64,69,15
traffic,knn,30,104,15.87700981888482,13.36960183913309,-0.1875454489910459,104,-0.7243912577330873,0.4704678236920634,0.7553990408576793,False,72,6,64,69,15
traffic,knn,31,104,16.024113947395197,14.066228187321936,-0.1391905302544378,104,-0.6702710730100349,0.5041850518468998,0.7873574782266654,False,72,6,64,69,15
traffic,knn,32,104,17.26561043701669,15.365454886548635,-0.123664126086596,104,-0.7838989793175019,0.4348983713245644,0.7464519310824684,False,72,6,64,69,15
traffic,knn,33,104,17.48127162189662,14.73841257122507,-0.186102745965101,104,-0.916676822802443,0.3614533563424094,0.6867613770505778,False,72,6,64,69,15
traffic,knn,34,104,16.626746731277983,14.426781262718766,-0.1524917740483318,104,-0.7771219882279184,0.4388679674935116,0.7464519310824684,False,72,6,64,69,15
traffic,knn,35,104,15.118297593610096,14.375001907814408,-0.0517075191059017,104,,,,False,72,6,64,69,15
traffic,knn,36,104,15.399016966829466,15.054077635327635,-0.0229133487854715,104,-0.1411551543948905,0.8880230750006937,0.9583962322901508,False,72,6,64,69,15
traffic,knn,37,104,15.115931077024827,15.164590646621898,0.0032087624869656,104,0.0236597939448396,0.9811697531726882,0.989852671342358,False,72,6,64,69,15
traffic,knn,38,104,15.412834757834757,14.738683162901914,-0.0457402868005005,104,-0.4065473218045625,0.6851839931410897,0.8839596138529132,False,72,6,64,69,15
traffic,knn,39,104,19.78338579822955,18.26606634106634,-0.0830676637668792,104,-0.7443698265907384,0.4583476769804631,0.7464519310824684,False,72,6,64,69,15
traffic,knn,40,104,22.24862777269027,22.03633527930403,-0.0096337476579246,104,-0.0807611629846159,0.9357886117144512,0.9746817321306632,False,72,6,64,69,15
traffic,knn,41,104,25.70925919566545,30.44198177401302,0.1554669670812197,104,15.230404224931672,0.0,0.0,True,72,6,64,69,15
traffic,knn,42,103,25.544276532079927,30.748677569733392,0.169256093236877,103,1.9046402306146464,0.0596440333854053,0.2719767922374484,False,72,6,64,69,15
traffic,knn,43,103,18.181873105768737,17.183191747572817,-0.0581196655933833,103,,,,False,72,6,64,69,15
traffic,knn,44,103,15.355988210818303,13.836236001952022,-0.109838557874546,103,,,,False,72,6,64,69,15
traffic,knn,45,103,14.596440514717212,13.900599732881284,-0.0500583280727051,103,-0.2081835648813808,0.8355007719305114,0.9524708800007832,False,72,6,64,69,15
traffic,knn,46,103,15.527237761339704,14.541442890532696,-0.067792094514143,103,-0.2801012167052908,0.7799671209494656,0.919691577788102,False,72,6,64,69,15
traffic,knn,47,103,14.7279770894334,13.622802691734734,-0.0811268006083065,103,-0.3229479731301108,0.7473957428750064,0.9064161136994758,False,72,6,64,69,15
traffic,knn,48,103,14.7702626881389,15.288506511018644,0.0338976094562434,103,0.2176809665639292,0.8281125647876024,0.9524708800007832,False,72,6,64,69,15
traffic,knn,49,103,15.547961357682237,14.068193930754612,-0.1051853161970344,103,,,,False,72,6,64,69,15
traffic,knn,50,103,15.39277296193558,14.344297079673291,-0.0730935699699109,103,,,,False,72,6,64,69,15
traffic,knn,51,103,14.274378306878306,13.809529909590587,-0.0336614207964374,103,,,,False,72,6,64,69,15
traffic,knn,52,103,14.588538809266964,13.63927768788206,-0.0695976094268016,103,-0.5389257291789152,0.5911124318921654,0.8624934619073475,False,72,6,64,69,15
traffic,knn,53,103,15.219814814814818,13.493088303282478,-0.1279711858931713,103,-0.459945524902951,0.6465342446310238,0.8624934619073475,False,72,6,64,69,15
traffic,knn,54,103,16.435371269327582,14.757646594236396,-0.113685109910846,103,-0.3564807297525486,0.7222169237256686,0.8949209707035458,False,72,6,64,69,15
traffic,knn,55,103,16.029932449786816,15.013221734216884,-0.0677210217479657,103,-0.174762206058456,0.8616129123969081,0.9583962322901508,False,72,6,64,69,15
traffic,knn,56,103,18.41507255868906,15.860128037191146,-0.1610923011155212,103,-0.4610718215399905,0.6457287267774698,0.8624934619073475,False,72,6,64,69,15
traffic,knn,57,103,17.744940797246624,15.640964195818569,-0.1345170652580696,103,-0.328912033209773,0.7428965418306333,0.9064161136994758,False,72,6,64,69,15
traffic,knn,58,103,15.174029768325884,15.36577477269225,0.0124787072049976,103,0.0640796588802423,0.9490322128640668,0.9746817321306632,False,72,6,64,69,15
traffic,knn,59,103,14.054463194123388,14.031057045256077,-0.0016681671802643,103,-0.0072712967428079,0.9942125981947788,0.9942125981947788,False,72,6,64,69,15
traffic,knn,60,103,13.928819733394972,14.099655185698872,0.012116285827839,103,0.0698479691559052,0.9444514227541904,0.9746817321306632,False,72,6,64,69,15
traffic,knn,61,103,16.36761172753891,15.069107335490829,-0.086169961042738,103,,,,False,72,6,64,69,15
traffic,knn,62,103,15.114122425129702,14.848417193198747,-0.0178945155213352,103,,,,False,72,6,64,69,15
traffic,knn,63,103,17.856375147685824,17.407677415626445,-0.0257758528806717,103,-0.1473668861706667,0.8831333437078512,0.9583962322901508,False,72,6,64,69,15
traffic,knn,64,103,20.65707106898854,20.917251309909076,0.0124385483095134,103,0.0693836747612916,0.9448200661019844,0.9746817321306632,False,72,6,64,69,15
traffic,knn,65,103,24.313484358144557,28.6927174834335,0.1526252481249784,103,0.7447020858308939,0.4581642151358251,0.7464519310824684,False,72,6,64,69,15
traffic,knn,66,102,24.571987044817924,30.223191915655153,0.1869823970482083,102,1.9824755752401528,0.0501424275478334,0.2485320321936095,False,72,6,64,69,15
traffic,knn,67,102,15.88591159611993,18.917931385517168,0.1602722690768628,102,,,,False,72,6,64,69,15
traffic,knn,68,102,14.804844382197324,14.92542859736487,0.0080791123940544,102,0.0274969553213748,0.978117626087839,0.989852671342358,False,72,6,64,69,15
traffic,knn,69,102,14.289869605249503,14.39384596431165,0.0072236676229512,102,,,,False,72,6,64,69,15
traffic,knn,70,102,15.14223395839817,14.489347312999271,-0.045059769173533,102,,,,False,72,6,64,69,15
traffic,knn,71,102,13.792739845938376,14.828260192966075,0.0698342444462168,102,0.1724418157680294,0.8634352760051358,0.9583962322901508,False,72,6,64,69,15
traffic,knn,72,102,13.661807435937336,15.287932163606182,0.1063665582936016,102,0.2767409392315348,0.7825445881179465,0.919691577788102,False,72,6,64,69,15
traffic,lightgbm,1,105,5.605124854047576,3.8643137440161257,-0.4504838958086903,105,-3.2073508292399886,0.00178069359857,0.0319288626612366,True,72,4,64,67,15
traffic,lightgbm,2,105,6.857175444160834,5.316487780297304,-0.2897942640954163,105,-2.4090569837519817,0.0177521245540686,0.1207144469676665,False,72,4,64,67,15
traffic,lightgbm,3,105,7.50755781210217,6.526265432098764,-0.1503604764797061,105,-1.0096361791435595,0.3150128906050784,0.8743473354205629,False,72,4,64,67,15
traffic,lightgbm,4,105,8.977361580295034,7.002453388762913,-0.2820308943007499,105,-1.8921808005327168,0.0612480468585761,0.2814099450258902,False,72,4,64,67,15
traffic,lightgbm,5,105,9.305230208730585,6.897313869992441,-0.3491092886484492,105,-2.4533352884765214,0.0158161625140387,0.1207144469676665,False,72,4,64,67,15
traffic,lightgbm,6,105,10.84136765973327,8.389132968002016,-0.2923108622887027,105,-1.7490232658007725,0.0832372654044313,0.3390180381920017,False,72,4,64,67,15
traffic,lightgbm,7,105,10.873042695379404,8.69239417989418,-0.2508685720361305,105,-1.708176947446398,0.0905867127959778,0.3499941176208235,False,72,4,64,67,15
traffic,lightgbm,8,105,11.630927684416704,9.012471025447216,-0.2905370404605052,105,-1.818610549159352,0.071848805202463,0.31318709960048,False,72,4,64,67,15
traffic,lightgbm,9,105,11.582820242643018,8.96794249181154,-0.2915805663583453,105,-1.788856845432812,0.0765491511708633,0.3253338924761693,False,72,4,64,67,15
traffic,lightgbm,10,105,12.033588147822403,9.904046674225246,-0.2150173099586836,105,-1.06272301403724,0.2903690398251171,0.8366565554283034,False,72,4,64,67,15
traffic,lightgbm,11,105,12.250958554620084,10.154884101788864,-0.2064104751783408,105,-1.690477320811287,0.0939318382013543,0.354853610982894,False,72,4,64,67,15
traffic,lightgbm,12,105,11.918656484928984,10.430003464348705,-0.1427279507306702,105,-1.524574866286205,0.1304004306583539,0.4665526345891055,False,72,4,64,67,15
traffic,lightgbm,13,105,11.950323492529842,10.888853300579491,-0.0974822750063,105,,,,False,72,4,64,67,15
traffic,lightgbm,14,105,12.501503807700104,10.919876858150667,-0.1448392660553583,105,,,,False,72,4,64,67,15
traffic,lightgbm,15,105,15.387490180310923,13.72779320987654,-0.1209004932592008,105,,,,False,72,4,64,67,15
traffic,lightgbm,16,105,18.88574043659743,18.38518172083648,-0.0272262044162256,105,-0.3733777738401054,0.7096272978864266,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,17,105,21.00511838198858,27.320351788863693,0.2311549080948995,105,2.148980486550878,0.0339557907463619,0.2137957195141304,False,72,4,64,67,15
traffic,lightgbm,18,104,21.376371842181097,26.823072153540902,0.2030602714029827,104,2.151083456755085,0.0338077830199889,0.2137957195141304,False,72,4,64,67,15
traffic,lightgbm,19,104,16.27998242056308,13.730522168803418,-0.1856783172858633,104,-3.994004734615184,0.0001220861538613,0.0069182153854755,True,72,4,64,67,15
traffic,lightgbm,20,104,13.345824896563409,12.18900272181522,-0.0949070404814798,104,-0.7643231334229429,0.4464221830596386,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,21,104,12.94045774316892,12.514915293040294,-0.0340028230446971,104,-0.282577463207683,0.7780678302394395,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,22,104,12.724882967017978,12.494200562169311,-0.0184631584630663,104,-0.1049985484690329,0.9165811607401784,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,23,104,12.095910026785209,10.627130392755392,-0.1382103709794597,104,-1.936938383013103,0.0554924569026566,0.2620477131514344,False,72,4,64,67,15
traffic,lightgbm,24,104,11.962121204507923,11.85423471204721,-0.0091010929917789,104,-0.0482709961666524,0.9615937451337508,0.9730412897186764,False,72,4,64,67,15
traffic,lightgbm,25,104,12.2772515616623,11.986406504375257,-0.0242645748065428,104,-0.2350711191378654,0.8146202434365575,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,26,104,12.75849533341608,12.501018454924704,-0.0205964721530305,104,-0.2088317535533254,0.8349920189560405,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,27,104,12.797089828772696,13.29209656084656,0.0372406813182479,104,0.2165815013701318,0.8289628889362128,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,28,104,12.9549061189398,12.746190094627591,-0.0163747773069993,104,-0.0824387237553359,0.9344578377384544,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,29,104,14.051057709896204,12.632479904354906,-0.1122960666695587,104,-0.9565778996542642,0.3410201914130983,0.9058348834410426,False,72,4,64,67,15
traffic,lightgbm,30,104,15.522217833469378,13.36960183913309,-0.1610082349674422,104,-0.6897990257188098,0.4918718275540943,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,31,104,15.261910919192324,14.066228187321936,-0.085003791773268,104,-0.6113377442737985,0.5423229180736726,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,32,104,16.011359211885896,15.365454886548635,-0.0420361343094828,104,-0.1960882374541195,0.8449274540729039,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,33,104,15.51647130966147,14.73841257122507,-0.0527912171461033,104,-0.3702250491808846,0.7119750286851312,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,34,104,15.204980657813874,14.426781262718764,-0.0539413040874272,104,-0.2620655821009028,0.7937942709402037,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,35,104,14.684729755528966,14.375001907814408,-0.0215462821988348,104,-0.1428488099779717,0.8866886620320049,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,36,104,15.10408843229202,15.054077635327635,-0.0033220764616639,104,-0.0205516758501149,0.9836430495343182,0.9894634226084856,False,72,4,64,67,15
traffic,lightgbm,37,104,15.873672106879498,15.164590646621898,-0.0467590241491653,104,-0.273415798622234,0.7850811036060874,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,38,104,15.26499300621305,14.738683162901914,-0.0357094210855883,104,-0.1719667631815669,0.8638010843886894,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,39,104,18.741822117643892,18.26606634106634,-0.0260458802510719,104,-0.1461128571846172,0.884117876926148,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,40,104,21.34673418758015,22.03633527930403,0.031293819184696,104,0.3128367934338326,0.7550371942926599,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,41,104,24.860441412650857,30.44198177401302,0.1833500986498479,104,,,,False,72,4,64,67,15
traffic,lightgbm,42,103,25.109498929104443,30.748677569733392,0.1833958103674584,103,3.558435196207707,0.000567938237481,0.0160915833952957,True,72,4,64,67,15
traffic,lightgbm,43,103,19.629677981734577,17.183191747572817,-0.1423767056843401,103,,,,False,72,4,64,67,15
traffic,lightgbm,44,103,14.765265657119082,13.836236001952022,-0.0671446811861253,103,,,,False,72,4,64,67,15
traffic,lightgbm,45,103,14.82362514567193,13.900599732881284,-0.0664018409657007,103,-0.2776645855799924,0.7818318574374246,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,46,103,15.093005514479993,14.541442890532696,-0.0379303916467872,103,-0.1382170885987199,0.8903413494598422,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,47,103,14.120696273144327,13.622802691734732,-0.0365485423723916,103,-0.1402544066124469,0.888735577874026,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,48,103,14.963642222709552,15.288506511018644,0.021248922389833,103,0.0989509241181904,0.921371441670678,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,49,103,14.864659912218528,14.068193930754612,-0.0566146575306125,103,,,,False,72,4,64,67,15
traffic,lightgbm,50,103,14.302041324480122,14.344297079673291,0.0029458226470399,103,,,,False,72,4,64,67,15
traffic,lightgbm,51,103,13.762819185879332,13.809529909590587,0.0033824991883913,103,0.1851903151917998,0.8534475073449739,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,52,103,14.225475186776546,13.63927768788206,-0.0429786321760499,103,,,,False,72,4,64,67,15
traffic,lightgbm,53,103,15.132139653737584,13.493088303282478,-0.1214734027981105,103,-0.4739568093226374,0.6365436780063891,0.9679064236853148,False,72,4,64,67,15
